Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
09/21/2022,KIA,4D,,WHI,CF18900,IL,10300 S. Doty,(773) 568-8495,2938017
08/21/2022,CHEV,4D,,GRY,CT18822,IL,10300 S. Doty,(773) 568-8495,2936653
07/15/2022,HYUN,LL,,GRY,CQ99019,IL,701 N. Sacramento,(773) 265-7605,7035411
09/11/2022,CHRY,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2937621
09/24/2022,MITS,LL,,WHI,R483232,IL,10300 S. Doty,(773) 568-8495,2938208
08/29/2022,CHRY,VN,,RED,710162,IL,701 N. Sacramento,(773) 265-7605,7038227
07/07/2022,BUIC,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2934633
07/15/2022,FORD,4D,FOC,RED,,,701 N. Sacramento,(773) 265-7605,7035410
07/02/2022,CHEV,4D,,SIL,ZU65006,IL,701 N. Sacramento,(773) 265-7605,7034685
09/11/2022,CHEV,PK,,ONG,2198886B,IL,701 N. Sacramento,(773) 265-7605,7039191
09/11/2022,FORD,SW,,GRY,CT68229,IL,701 N. Sacramento,(773) 265-7605,7039189
09/11/2022,CHEV,4D,,WHI,CS39974,IL,701 N. Sacramento,(773) 265-7605,7039195
09/24/2022,KIA,LL,,BLK,S851861,IL,10300 S. Doty,(773) 568-8495,2938214
08/29/2022,CHEV,2D,,BLK,CL23335,IL,10300 S. Doty,(773) 568-8495,2937055
09/11/2022,VOLK,4D,,RED,,IL,701 N. Sacramento,(773) 265-7605,7039196
07/07/2022,CHEV,4D,,BLK,JGJ8074,MO,400 E. Lower Wacker,(312) 744-7550,0261344
08/21/2022,FORD,4D,,BLU,EV71814,PA,400 E. Lower Wacker,(312) 744-7550,0264274
07/07/2022,TOYT,4D,,SIL,BG53867,IL,400 E. Lower Wacker,(312) 744-7550,0261348
09/11/2022,BUIC,4D,,SIL,CG54532,IL,701 N. Sacramento,(773) 265-7605,7039198
08/29/2022,PONT,4D,,SIL,D307AN,MO,10300 S. Doty,(773) 785-9752,1723593
09/11/2022,FORD,LL,,BLU,DH45052,IL,701 N. Sacramento,(773) 265-7605,7039199
09/18/2022,FORD,LL,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7039718
07/02/2022,HOND,4D,,TAN,BW91223,IL,701 N. Sacramento,(773) 265-7605,7034689
07/02/2022,CHRY,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2934467
07/05/2022,NISS,4D,,GRY,DK79062,IL,10300 S. Doty,(773) 568-8495,2934559
09/11/2022,BMW,4D,,GRY,DK63044,IL,701 N. Sacramento,(773) 265-7605,7039200
08/03/2022,CHEV,4D,,WHI,CZ64549,IL,701 N. Sacramento,(773) 265-7605,7036511
07/02/2022,ACUR,4D,,BLK,DB76906,IL,701 N. Sacramento,(773) 265-7605,7034690
09/11/2022,KIA,4D,,GRY,R403291,IN,10300 S. Doty,(773) 568-8495,2937627
09/11/2022,MITS,LL,,SIL,BV98805,IL,701 N. Sacramento,(773) 265-7605,7039201
08/29/2022,ACUR,LL,,BLU,CV29609,IL,701 N. Sacramento,(773) 265-7605,7038230
07/02/2022,DODG,LL,,SIL,,IL,10300 S. Doty,(773) 568-8495,2934471
07/07/2022,VOLK,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7034987
09/11/2022,VOLK,4D,,SIL,CZ18917,IL,10300 S. Doty,(773) 568-8495,2937610
08/21/2022,CHEV,4D,,WHI,BU82507,IL,10300 S. Doty,(773) 568-8495,2936656
09/11/2022,FORD,LL,,BLU,L285281,IL,10300 S. Doty,(773) 568-8495,2937626
08/21/2022,VOLK,4D,,BLU,CY34782,IL,701 N. Sacramento,(773) 265-7605,7037685
08/25/2022,KIA,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2936885
08/14/2022,MERC,4T,,BLK,949EIZ,IN,701 N. Sacramento,(773) 265-7605,7037232
08/14/2022,FORD,4T,,GRY,DD80065,IL,701 N. Sacramento,(773) 265-7605,7037233
08/14/2022,TOYT,4T,,MAR,RWT8123,GA,701 N. Sacramento,(773) 265-7605,7037222
09/24/2022,KIA,4D,,WHI,BGV599,IN,10300 S. Doty,(773) 568-8495,2938215
07/18/2022,KIA,4D,,GRY,HDJ2129,OH,701 N. Sacramento,(773) 265-7605,7035667
08/14/2022,CHEV,4T,,BLK,DH35121,IL,701 N. Sacramento,(773) 265-7605,7037227
09/24/2022,FORD,2D,,SIL,DP59555,IL,10300 S. Doty,(773) 568-8495,2938211
08/25/2022,HYUN,4D,,BLK,CS15854,IL,701 N. Sacramento,(773) 265-7605,7037947
09/24/2022,FORD,LL,,DBL,FP185516,IL,10300 S. Doty,(773) 568-8495,2938213
08/14/2022,CHEV,LL,,WHI,BOM933,KY,701 N. Sacramento,(773) 265-7605,7037236
08/25/2022,NISS,LL,TK,WHI,,IL,701 N. Sacramento,(773) 265-7605,7037950
07/18/2022,BUIC,4D,,BLK,25AUGA,FL,400 E. Lower Wacker,(312) 744-7550,0262001
09/22/2022,KIA,LL,,BLK,DB30162,IL,701 N. Sacramento,(773) 265-7605,7039903
08/26/2022,HYUN,4D,,BLK,CS81934,IL,10300 S. Doty,(773) 568-8495,2936889
08/26/2022,SATR,LL,,ONG,DF68601,IL,10300 S. Doty,(773) 568-8495,2936890
08/26/2022,NISS,4D,,WHI,CJ83777,IL,701 N. Sacramento,(773) 265-7605,7037954
08/26/2022,HYUN,4D,,DBL,DJ16669,IL,701 N. Sacramento,(773) 265-7605,7037955
08/26/2022,CHEV,4D,,COM,CY22703,IL,10300 S. Doty,(773) 568-8495,2936888
08/26/2022,CHEV,4D,,BLK,CQ11441,IL,10300 S. Doty,(773) 568-8495,2936893
09/18/2022,KIA,LL,,BLK,CC71845,IL,701 N. Sacramento,(773) 265-7605,7039727
09/11/2022,FORD,LL,,RED,,IL,701 N. Sacramento,(773) 265-7605,7039202
07/02/2022,CHEV,4D,,BLK,AB28,IL,400 E. Lower Wacker,(312) 744-7550,026
09/11/2022,JEEP,LL,,BLK,CX96106,IL,10300 S. Doty,(773) 568-8495,2937630
09/24/2022,HARL,MC,,ONG,,WI,701 N. Sacramento,(773) 265-7605,7040056
08/29/2022,CHRY,4D,,WHI,DF38356,IL,10300 S. Doty,(773) 568-8495,2937062
09/11/2022,TOYT,VN,,WHI,,IL,10300 S. Doty,(773) 568-8495,2937629
08/29/2022,TOYT,4D,,TAN,DK43834,IL,10300 S. Doty,(773) 568-8495,2937061
08/26/2022,PONT,2D,,BLU,CD20344,IL,10300 S. Doty,(773) 568-8495,2936892
09/27/2022,HYUN,4D,,BLK,CD51725,IL,701 N. Sacramento,(773) 265-7605,7040252
08/26/2022,KIA,SW,,WHI,AS19957,IL,701 N. Sacramento,(773) 265-7605,7037956
08/26/2022,FORD,PK,,SIL,BV28297,IL,10300 S. Doty,(773) 568-8495,2936891
07/02/2022,HYUN,LL,,BLK,USA,NB,400 E. Lower Wacker,(312) 744-7550,0261
09/24/2022,BMW,2D,,WHI,DM55173,IL,701 N. Sacramento,(773) 265-7605,7039983
09/11/2022,CHRY,4D,,BLK,,,400 E. Lower Wacker,(312) 744-7550,0265560
09/27/2022,TOYT,LL,,BLU,BL13240,IL,701 N. Sacramento,(773) 265-7605,7040250
08/03/2022,HYUN,4D,,GRY,,IL,10300 S. Doty,(773) 785-9752,1723499
09/11/2022,KIA,LL,,BLK,CB31438,IL,701 N. Sacramento,(773) 265-7605,7039209
08/21/2022,CHEV,LL,,BLK,CG78017,IL,701 N. Sacramento,(773) 265-7605,7037737
09/23/2022,VOLK,LL,,WHI,480872,IL,701 N. Sacramento,(773) 265-7605,7039904
09/27/2022,TOYT,4D,,LGR,BM22415,IL,701 N. Sacramento,(773) 265-7605,7040251
09/27/2022,FORD,PK,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7040248
07/07/2022,CHEV,4D,,SIL,356EKJ,IN,400 E. Lower Wacker,(312) 744-7550,0261360
08/03/2022,FORD,LL,,WHI,DK60604,IL,701 N. Sacramento,(773) 265-7605,7036524
07/02/2022,INFI,LL,,TAN,BB16322,IL,10300 S. Doty,(773) 568-8495,2934475
08/07/2022,MERC,LL,,WHI,AY29744,IL,10300 S. Doty,(773) 568-8495,2935886
08/07/2022,DODG,LL,,BLU,CW17740,IL,10300 S. Doty,(773) 568-8495,2935888
07/07/2022,HOND,LL,TK_,SIL,,,701 N. Sacramento,(773) 265-1846,1543907
08/07/2022,NISS,LL,,BLK,DK73499,IL,701 N. Sacramento,(773) 265-7605,7036884
07/02/2022,CHRY,VN,TK,RED,CE78183,IL,10300 S. Doty,(773) 568-8495,2934479
08/07/2022,FORD,LL,,WHI,DM43454,IL,10300 S. Doty,(773) 568-8495,2935890
08/03/2022,HYUN,4D,,BLK,CY22024,IL,701 N. Sacramento,(773) 265-7605,7036526
08/14/2022,DODG,2D,,BLU,,IL,701 N. Sacramento,(773) 265-7605,7037249
09/11/2022,HYUN,4D,,SIL,AY40452,IL,10300 S. Doty,(773) 568-8495,2937634
08/29/2022,HOND,VN,ODY,SIL,,,10300 S. Doty,(773) 568-8495,2937059
08/14/2022,,4D,,RED,Z609218,IL,400 E. Lower Wacker,(312) 744-7550,0263802
08/29/2022,CADI,4D,,WHI,BN59179,IL,10300 S. Doty,(773) 785-9752,1723594
08/26/2022,NISS,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,5011071
07/02/2022,CHRY,4D,,WHI,DM47548,IL,701 N. Sacramento,(773) 265-7605,7034701
08/14/2022,TOYT,4D,,GLD,BY47310,IL,701 N. Sacramento,(773) 265-7605,7037260
08/14/2022,TOYT,4D,,GRY,DN44786,IL,701 N. Sacramento,(773) 265-7605,7037258
08/26/2022,FORD,LL,,WHI,JJV6641,IL,10300 S. Doty,(773) 568-8495,2936897
08/14/2022,TOYT,4D,,LGR,DM85102,IL,701 N. Sacramento,(773) 265-7605,7037254
08/14/2022,MAZD,4D,,GRY,CB86382,IL,701 N. Sacramento,(773) 265-7605,7037257
08/14/2022,HOND,LL,,WHI,DL37350,IL,701 N. Sacramento,(773) 265-7605,7037256
07/18/2022,DODG,4D,,BLU,,,701 N. Sacramento,(773) 265-7605,7035674
08/14/2022,MERZ,4D,,SIL,BM96019,IL,701 N. Sacramento,(773) 265-7605,7037270
09/18/2022,KIA,4D,,GRY,ZZ52892,IL,10300 S. Doty,(773) 568-8495,2937883
09/14/2022,CHRY,4D,,BLK,Z973157,IL,701 N. Sacramento,(773) 265-7605,7039377
09/14/2022,HYUN,LL,,BLK,CH37622,IL,400 E. Lower Wacker,(312) 744-7550,0265737
09/14/2022,JEEP,LL,,BLK,CL77300,IL,701 N. Sacramento,(773) 265-7605,7039378
09/14/2022,JEEP,LL,,WHI,DM44262,IL,701 N. Sacramento,(773) 265-7605,7039379
09/14/2022,VOLK,2D,,BLU,329XFC,WI,10300 S. Doty,(773) 785-9752,1723638
09/14/2022,CHEV,LL,,BLU,GD86703,WI,10300 S. Doty,(773) 785-9752,1723639
09/14/2022,AUDI,4D,,GRY,ZV88811,IL,10300 S. Doty,(773) 785-9752,1723637
09/14/2022,,UT,,GRY,,,10300 S. Doty,(773) 785-9752,1723635
09/14/2022,CHEV,PK,TK,BLU,2903016B,IL,10300 S. Doty,(773) 785-9752,1723636
09/20/2022,MERZ,LL,TK,BLK,DC47853,IL,10300 S. Doty,(773) 568-8495,2937951
09/14/2022,JEEP,LL,,BLK,3A840FF,IL,701 N. Sacramento,(773) 265-7605,7039380
09/14/2022,NISS,4D,,MAR,,IL,701 N. Sacramento,(773) 265-1846,1544221
09/13/2022,KIA,4D,,BLK,CQ78597,IL,10300 S. Doty,(773) 568-8495,2937689
09/23/2022,SATU,LL,,BLK,CK14458,IL,701 N. Sacramento,(773) 265-7605,7039905
09/14/2022,BMW,LL,,BLK,,IL,10300 S. Doty,(773) 568-8495,2937709
09/18/2022,HOND,SW,,BLK,CF58515,IL,701 N. Sacramento,(773) 265-7605,7039722
09/24/2022,KIA,4D,,SIL,DL63312,IL,10300 S. Doty,(773) 568-8495,2938216
09/14/2022,KIA,4D,,BLK,CC39813,IL,701 N. Sacramento,(773) 265-7605,7039381
09/14/2022,TOYT,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2937712
09/24/2022,KIA,4D,,WHI,CM43259,IL,10300 S. Doty,(773) 568-8495,2938220
09/14/2022,KIA,LL,,WHI,RZJ385,IN,10300 S. Doty,(773) 568-8495,2937710
09/27/2022,KIA,LL,TK,SIL,163AB663,IL,10300 S. Doty,(773) 568-8495,2938305
09/18/2022,KIA,4D,,BLK,CW35828,IL,701 N. Sacramento,(773) 265-7605,7039732
09/27/2022,KIA,4D,,BLU,CR29826,IL,10300 S. Doty,(773) 568-8495,2938304
09/27/2022,HYUN,4D,,TAN,CK80969,IL,701 N. Sacramento,(773) 265-7605,7040255
09/18/2022,INFI,4D,,GRY,DG72053,IL,701 N. Sacramento,(773) 265-7605,7039747
09/25/2022,BMW,4T,,WHI,BM65445,IL,701 N. Sacramento,(773) 265-7605,7040072
09/18/2022,FORD,2D,,YEL,,IL,701 N. Sacramento,(773) 265-7605,7039748
09/18/2022,ACUR,LL,TK,SIL,CJ53560,IL,10300 S. Doty,(773) 568-8495,2937892
09/27/2022,FORD,4D,,WHI,BY11444,IL,701 N. Sacramento,(773) 265-7605,7040256
09/25/2022,SUZI,MC,,YEL,ES7823,IL,701 N. Sacramento,(773) 265-7605,7040063
09/19/2022,VOLK,4D,,BLK,CS15821,IL,10300 S. Doty,(773) 568-8495,2937905
09/19/2022,CHEV,LL,TK,RED,,,10300 S. Doty,(773) 568-8495,2937906
09/19/2022,CHRY,VN,TK,MAR,DK51947,IL,10300 S. Doty,(773) 568-8495,2937907
09/27/2022,KIA,4D,,DBL,DE19370,IL,701 N. Sacramento,(773) 265-7605,7040253
09/27/2022,GMC,LL,TK,TAN,CX72904,IL,10300 S. Doty,(773) 568-8495,2938306
09/26/2022,AUDI,4D,,BLK,112AB780,IL,701 N. Sacramento,(773) 265-7605,7040223
09/19/2022,DODG,4D,,COL,R067846,IN,10300 S. Doty,(773) 568-8495,2937910
09/27/2022,INFI,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,7040259
09/27/2022,HYUN,4D,,BLK,BT50081,IL,701 N. Sacramento,(773) 265-7605,7040257
09/27/2022,NISS,4D,,BLK,8SUD876,CA,701 N. Sacramento,(773) 265-1846,1544263
09/19/2022,HOND,LL,,SIL,WH1869A,WI,701 N. Sacramento,(773) 265-7605,7039772
09/19/2022,INFI,4D,,BLU,AM14567,IL,701 N. Sacramento,(773) 265-7605,7039771
09/19/2022,JEEP,LL,,WHI,BE32536,IL,701 N. Sacramento,(773) 265-7605,7039761
09/27/2022,FORD,4D,,TAN,BH89969,IL,701 N. Sacramento,(773) 265-7605,7040266
09/19/2022,HOND,4D,,BLK,H810006,IL,400 E. Lower Wacker,(312) 744-7550,0266006
09/27/2022,FORD,LL,,GRY,CB70542,IL,701 N. Sacramento,(773) 265-7605,7040264
09/16/2022,CHEV,2D,,SIL,AH26999,IL,701 N. Sacramento,(773) 265-7605,7039476
09/27/2022,TOYT,LL,,BLK,ECV772,MI,701 N. Sacramento,(773) 265-7605,7040258
09/27/2022,KIA,LL,,DBL,BV63402,IL,701 N. Sacramento,(773) 265-7605,7040262
09/27/2022,TOYT,4D,,DBL,CY53760,IL,701 N. Sacramento,(773) 265-7605,7040265
09/21/2022,MAZD,4D,,GRY,E995372,IL,701 N. Sacramento,(773) 265-1846,1544242
09/24/2022,CHEV,LL,,BLK,CR89384,IL,701 N. Sacramento,(773) 265-7605,7040057
09/14/2022,INFI,4D,,GRY,BL44560,IL,10300 S. Doty,(773) 568-8495,2937718
09/14/2022,INFI,4D,,GRY,BL44560,IL,10300 S. Doty,(773) 568-8495,2937718
09/13/2022,FORD,PK,,RED,,IL,10300 S. Doty,(773) 785-9752,1723630
09/13/2022,FRHT,TR,,WHI,P956715,IL,10300 S. Doty,(773) 785-9752,1723629
09/24/2022,HOND,VN,,SIL,CU49252,IL,10300 S. Doty,(773) 568-8495,2938217
09/18/2022,FORD,LL,,BLK,227079G,TX,400 E. Lower Wacker,(312) 744-7550,0265961
09/24/2022,KIA,LL,,CPR,CB38767,IL,10300 S. Doty,(773) 568-8495,2938218
09/14/2022,KIA,LL,,WHI,CY83040,IL,10300 S. Doty,(773) 568-8495,2937713
09/14/2022,AUDI,LL,,WHI,,IL,10300 S. Doty,(773) 568-8495,2937714
09/14/2022,KIA,4D,,WHI,AE62815,IL,10300 S. Doty,(773) 568-8495,2937721
09/23/2022,FORD,4T,,RED,CM19156,IL,10300 S. Doty,(773) 568-8495,2938109
09/14/2022,CHEV,4D,,BLU,805VHR,MN,701 N. Sacramento,(773) 265-7605,7039387
09/14/2022,PONT,4D,,DBL,DWH545,TN,10300 S. Doty,(773) 568-8495,2937719
09/14/2022,FORD,2D,,BLU,CF99891,IL,701 N. Sacramento,(773) 265-7605,7039388
09/21/2022,HOND,SW,,BLK,E209203,IL,701 N. Sacramento,(773) 265-7605,7039860
09/18/2022,KIA,LL,,BLK,,IL,10300 S. Doty,(773) 568-8495,2937885
09/14/2022,CHEV,2D,,BLU,DD80190,IL,701 N. Sacramento,(773) 265-7605,7039389
09/27/2022,HOND,MC,,RED,,IL,701 N. Sacramento,(773) 265-1846,1544262
09/21/2022,SAA,2D,,BLU,765CLC,IN,701 N. Sacramento,(773) 265-1846,1544241
09/23/2022,DODG,4T,,RED,JMD4602,OH,10300 S. Doty,(773) 568-8495,2938110
09/23/2022,HYUN,4T,,RED,DC39382,IL,10300 S. Doty,(773) 568-8495,2938106
09/27/2022,NISS,4D,,TAN,DF69235,IL,10300 S. Doty,(773) 785-9752,1723676
09/27/2022,DODG,4D,,GRY,DM92672,IL,10300 S. Doty,(773) 785-9752,1723675
09/27/2022,CHEV,4D,,CRM,,IL,10300 S. Doty,(773) 785-9752,1723677
09/19/2022,HYUN,LL,,WHI,DH50359,IL,10300 S. Doty,(773) 568-8495,2937913
09/24/2022,CHEV,4D,,BLU,CD49671,IL,701 N. Sacramento,(773) 265-7605,7040059
09/15/2022,KIA,4D,,BLK,CX85374,IL,400 E. Lower Wacker,(312) 744-7550,0265765
09/19/2022,KIA,4D,,GRY,BZ79660,IL,10300 S. Doty,(773) 568-8495,2937911
09/15/2022,FORD,4T,,GRY,CU68571,IL,701 N. Sacramento,(773) 265-7605,7039397
09/27/2022,HYUN,LL,,BLU,CK24961,IL,701 N. Sacramento,(773) 265-7605,7040261
09/15/2022,VOLK,4T,,SIL,CQ58635,IL,701 N. Sacramento,(773) 265-7605,7039396
09/15/2022,BUIC,LL,,BLK,BQ15589,IL,701 N. Sacramento,(773) 265-7605,7039398
09/15/2022,KIA,4T,,WHI,AMN202,IN,10300 S. Doty,(773) 568-8495,2937722
09/15/2022,SATU,LL,,GRY,,IL,10300 S. Doty,(773) 568-8495,2937727
09/15/2022,,,,WHI,,IL,10300 S. Doty,(773) 568-8495,2937729
09/20/2022,NISS,4D,,WHI,AB39387,IL,10300 S. Doty,(773) 568-8495,2937992
09/21/2022,KIA,4D,,BLK,DB30225,IL,701 N. Sacramento,(773) 265-7605,7039866
09/15/2022,,BT,,BLU,,IL,10300 S. Doty,(773) 568-8495,2937730
09/15/2022,VOLK,4D,,BLK,AX26837,IL,10300 S. Doty,(773) 568-8495,2937723
09/15/2022,HYUN,LL,,BLK,304036,IL,10300 S. Doty,(773) 568-8495,2937725
09/18/2022,DODG,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2937881
09/15/2022,DODG,4D,,RED,CS15118,IL,400 E. Lower Wacker,(312) 744-7550,0265769
09/15/2022,CHEV,LL,,WHI,CX62763,IL,701 N. Sacramento,(773) 265-7605,7039402
09/23/2022,FORD,4D,,SIL,DJ93943,IL,10300 S. Doty,(773) 568-8495,2938117
09/15/2022,FORD,4T,,GRY,Z313499,IL,701 N. Sacramento,(773) 265-7605,7039403
09/15/2022,HYUN,LL,,MAR,BC87903,IL,701 N. Sacramento,(773) 265-7605,7039408
09/15/2022,CHEV,4T,,MAR,CT19492,IL,701 N. Sacramento,(773) 265-7605,7039406
09/15/2022,KIA,LL,,ONG,BV64704,IL,701 N. Sacramento,(773) 265-7605,7039407
09/23/2022,CHEV,LL,,SIL,,IL,10300 S. Doty,(773) 568-8495,2938113
09/15/2022,KIA,4T,,GRY,CM91761,IL,10300 S. Doty,(773) 568-8495,2937734
09/23/2022,MERC,4T,,GRY,BF53822,IL,701 N. Sacramento,(773) 265-7605,7039911
09/15/2022,HOND,LL,TK,RED,CQ47541,IL,10300 S. Doty,(773) 568-8495,2937735
09/21/2022,FRHT,TR,,BLK,191097H,IL,10300 S. Doty,(773) 785-9752,1723661
09/15/2022,TOYT,4T,,BLK,BN42669,IL,701 N. Sacramento,(773) 265-7605,7039413
09/15/2022,FORD,LL,,RED,DR18799,IL,10300 S. Doty,(773) 568-8495,2937736
09/18/2022,VOLK,4D,,BLK,QAM469,IN,701 N. Sacramento,(773) 265-7605,7039752
09/18/2022,FORD,4D,,BLK,CD55792,IL,701 N. Sacramento,(773) 265-7605,7039754
09/15/2022,CHRY,4D,,BLU,DL77828,IL,701 N. Sacramento,(773) 265-7605,7039401
09/19/2022,APOL,MB,,GRN,,IL,701 N. Sacramento,(773) 265-7605,7039755
09/15/2022,FORD,4D,,SIL,DJ82106,IL,10300 S. Doty,(773) 568-8495,2937738
09/25/2022,JEEP,LL,,BLK,BL22765,IL,400 E. Lower Wacker,(312) 744-7550,0266346
08/04/2022,HYUN,4D,,BLK,CU73788,IL,10300 S. Doty,(773) 568-8495,2935769
08/04/2022,TOYT,4D,,RED,TN361363,AL,10300 S. Doty,(773) 568-8495,2935768
07/29/2022,KIA,4D,,WHI,BU47064,IL,10300 S. Doty,(773) 568-8495,2935539
09/19/2022,LEXS,LL,,WHI,AF62023,IL,10300 S. Doty,(773) 568-8495,2937916
08/11/2022,TOYT,4D,,BLK,,,701 N. Sacramento,(773) 265-7605,7037051
08/11/2022,TOYT,4D,,RED,9521AW7,AL,10300 S. Doty,(773) 568-8495,2936068
08/11/2022,CHEV,4D,,SIL,BW71766,IL,10300 S. Doty,(773) 568-8495,2936073
09/21/2022,DODG,VN,,LBL,BU90689,IL,10300 S. Doty,(773) 568-8495,2938031
09/21/2022,DODG,VN,,LBL,BU90689,IL,10300 S. Doty,(773) 568-8495,2938031
09/19/2022,PONT,4D,,RED,CG63873,IL,400 E. Lower Wacker,(312) 744-7550,0266023
09/15/2022,TOYT,4D,,RED,VE0S7X,MO,701 N. Sacramento,(773) 265-7605,7039418
09/15/2022,FORD,LL,,BLK,NDF2864,TX,10300 S. Doty,(773) 568-8495,2937741
09/17/2022,BMW,4D,,WHI,,,701 N. Sacramento,(773) 265-7605,7039610
09/21/2022,MERZ,LL,,SIL,DM88292,IL,10300 S. Doty,(773) 568-8495,2938029
09/21/2022,FORD,4D,,GRY,245981,IL,10300 S. Doty,(773) 568-8495,2938025
09/27/2022,TOYT,4D,,RED,,IL,701 N. Sacramento,(773) 265-7605,7040268
09/21/2022,LINC,LL,,TAN,BU34637,IL,10300 S. Doty,(773) 568-8495,2938023
09/15/2022,OTTE,PK,,WHI,,IL,10300 S. Doty,(773) 785-9752,1723642
09/14/2022,TOYT,VN,,MAR,Y912412,IL,701 N. Sacramento,(773) 265-7605,7039351
09/21/2022,NISS,4D,,WHI,CD31200,IL,10300 S. Doty,(773) 568-8495,2938024
09/15/2022,JAGU,4D,,SIL,BF65140,IL,701 N. Sacramento,(773) 265-7605,7039423
09/23/2022,KIA,4D,,WHI,01489093,MN,10300 S. Doty,(773) 568-8495,2938116
09/15/2022,CHEV,LL,,BLK,R356568,IN,10300 S. Doty,(773) 785-9752,1723640
09/23/2022,BUIC,4T,,MAR,,IL,701 N. Sacramento,(773) 265-7605,7039912
09/27/2022,CHEV,VN,,WHI,2970251B,IL,701 N. Sacramento,(773) 265-7605,7040263
09/15/2022,TOYT,PK,,MAR,,IL,10300 S. Doty,(773) 785-9752,1723641
09/21/2022,GMC,VN,,BRO,R140203,IL,701 N. Sacramento,(773) 265-1846,1544243
09/18/2022,CHEV,4D,,BLK,CW25359,IL,10300 S. Doty,(773) 568-8495,2937898
09/27/2022,CHEV,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7040267
09/23/2022,HYUN,4T,,GRY,DAC6539,MS,701 N. Sacramento,(773) 265-7605,7039910
09/15/2022,DODG,LL,,BLU,DA15249,IL,701 N. Sacramento,(773) 265-7605,7039433
09/15/2022,SUZU,MC,,BLK,,IL,10300 S. Doty,(773) 785-9752,1723643
09/15/2022,TOYT,4D,,WHI,30900TX,IL,701 N. Sacramento,(773) 265-7605,7039431
09/15/2022,SUBA,4D,,GRY,,IL,701 N. Sacramento,(773) 265-1846,1544224
09/15/2022,SCIO,4D,,GRY,CA51226,IL,701 N. Sacramento,(773) 265-7605,7039427
09/19/2022,FORD,4D,,SIL,DC84731,IL,10300 S. Doty,(773) 568-8495,2937903
09/15/2022,JEEP,LL,,GRY,CH54485,IL,701 N. Sacramento,(773) 265-7605,7039426
09/15/2022,OTTE,HH,,YEL,,IL,10300 S. Doty,(773) 785-9752,1723644
09/15/2022,SAA,2D,,BRO,,IL,701 N. Sacramento,(773) 265-1846,1544223
09/25/2022,NISS,4D,,GRY,539BSK,IN,10300 S. Doty,(773) 568-8495,2938224
09/15/2022,NISS,4D,,TAN,,IL,701 N. Sacramento,(773) 265-7605,7039430
09/15/2022,CADI,LL,,BGE,AB18675,IL,701 N. Sacramento,(773) 265-7605,7039429
09/15/2022,CHEV,4D,,BRO,CMS7399,MI,701 N. Sacramento,(773) 265-7605,7039438
09/15/2022,TOYT,4D,,BLK,CT30792,IL,701 N. Sacramento,(773) 265-7605,7039439
09/15/2022,DODG,LL,,RED,69AUPH,FL,701 N. Sacramento,(773) 265-7605,7039440
09/15/2022,NISS,4D,,SIL,CD51556,IL,701 N. Sacramento,(773) 265-7605,7039436
09/15/2022,HYUN,LL,,BLK,DD39357,IL,701 N. Sacramento,(773) 265-7605,7039435
09/15/2022,BMW,4D,,GRY,DD44244,IL,701 N. Sacramento,(773) 265-7605,7039441
09/27/2022,DODG,PK,,SIL,,IL,701 N. Sacramento,(773) 265-1846,1544266
09/15/2022,FORD,VN,,WHI,,IL,10300 S. Doty,(773) 785-9752,1723649
09/27/2022,HYUN,4D,,BLU,CA29471,IL,701 N. Sacramento,(773) 265-7605,7040269
09/15/2022,FORD,LL,,GRY,Y982920,IL,701 N. Sacramento,(773) 265-1846,1544225
09/15/2022,TOYT,4D,,WHI,CH53921,IL,701 N. Sacramento,(773) 265-7605,7039444
09/15/2022,NISS,LL,,GRY,CF37143,IL,701 N. Sacramento,(773) 265-1846,1544226
09/25/2022,HYUN,4T,,GRY,DF33490,IL,701 N. Sacramento,(773) 265-7605,7040067
09/19/2022,MERZ,4D,,WHI,DG93043,IL,701 N. Sacramento,(773) 265-7605,7039778
09/15/2022,OTTE,,,BLU,,IL,10300 S. Doty,(773) 785-9752,1723648
09/15/2022,HYUN,LL,,GRY,CR35010,IL,10300 S. Doty,(773) 568-8495,2937744
09/27/2022,OTTE,HH,,BLK,,IL,701 N. Sacramento,(773) 265-1846,1544265
09/15/2022,OTTE,HH,,BLK,,IL,10300 S. Doty,(773) 785-9752,1723650
09/15/2022,OTTE,HH,,BLU,V335902,IL,10300 S. Doty,(773) 785-9752,1723652
09/15/2022,CHEV,LL,,SIL,PLB933,IN,10300 S. Doty,(773) 568-8495,2937743
09/15/2022,NISS,4D,,SIL,,IL,10300 S. Doty,(773) 785-9752,1723651
09/15/2022,FORD,LL,,GRY,CH79161,IL,701 N. Sacramento,(773) 265-7605,7039448
